test_object,true_type,classified_as,decision_value,material_name,rigidity,glossiness,decision_value_norm,Glossiness,Rigidity,Enviroment_Map,Texture,init_rot,end_rot,Force,disp_scale,disp_depth,glossID,rigidID,type_truncted,type8way,detail
529,1,1,9.423471216,"matte_soft_gothicManor_gothicManor_[57, 0, 0]_[57, 0, 0]_CHARGE_1.552_2_1",soft,matte,0.221707894,matte,soft,gothicManor,gothicManor,"[57, 0, 0]","[57, 0, 0]",CHARGE,1.552,2,1,1,4,-5,-5
631,1,1,9.451047835,"matte_rigid_uenoShrine_uenoShrine_[54, 0, 0]_[41, 43, 34]_None_1.22_1_1",rigid,matte,0.222723744,matte,rigid,uenoShrine,uenoShrine,"[54, 0, 0]","[41, 43, 34]",None,1.22,1,1,0,3,5,5
422,1,1,9.465466308,"matte_soft_uenoShrine_uenoShrine_[9, 0, 0]_[9, 0, 0]_CHARGE_0.824_0_1",soft,matte,0.223254883,matte,soft,uenoShrine,uenoShrine,"[9, 0, 0]","[9, 0, 0]",CHARGE,0.824,0,1,1,4,-5,-5
504,1,1,9.473467932,"matte_soft_lobby_lobby_[79, 0, 0]_[79, 0, 0]_CHARGE_1.08_0_1",soft,matte,0.223549642,matte,soft,lobby,lobby,"[79, 0, 0]","[79, 0, 0]",CHARGE,1.08,0,1,1,4,-5,-5
498,1,1,9.579070152,"matte_soft_machineShop_machineShop_[17, 0, 0]_[17, 0, 0]_GUIDE_1.299_1_1",soft,matte,0.22743975,matte,soft,machineShop,machineShop,"[17, 0, 0]","[17, 0, 0]",GUIDE,1.299,1,1,1,4,-5,-5
617,1,1,9.585075288,"matte_rigid_uffizi_uffizi_[26, 0, 0]_[-48, 52, -34]_None_1.458_1_1",rigid,matte,0.227660964,matte,rigid,uffizi,uffizi,"[26, 0, 0]","[-48, 52, -34]",None,1.458,1,1,0,3,5,5
434,1,1,9.635989881,"matte_soft_uenoShrine_uenoShrine_[5, 0, 0]_[5, 0, 0]_DRAG_1.005_0_1",soft,matte,0.229536524,matte,soft,uenoShrine,uenoShrine,"[5, 0, 0]","[5, 0, 0]",DRAG,1.005,0,1,1,4,-5,-5
729,1,1,9.670430786,"matte_rigid_gothicManor_gothicManor_[36, 0, 0]_[-38, -57, 0]_None_1.745_1_1",rigid,matte,0.230805236,matte,rigid,gothicManor,gothicManor,"[36, 0, 0]","[-38, -57, 0]",None,1.745,1,1,0,3,5,5
609,1,1,9.755462045,"matte_rigid_uffizi_uffizi_[50, 0, 0]_[52, -35, 37]_None_1.84_2_1",rigid,matte,0.233937564,matte,rigid,uffizi,uffizi,"[50, 0, 0]","[52, -35, 37]",None,1.84,2,1,0,3,5,5
492,1,1,9.780075262,"matte_soft_machineShop_machineShop_[50, 0, 0]_[50, 0, 0]_LENNARDJ_1.998_2_1",soft,matte,0.234844251,matte,soft,machineShop,machineShop,"[50, 0, 0]","[50, 0, 0]",LENNARDJ,1.998,2,1,1,4,-5,-5
793,1,1,9.82580687,"matte_rigid_abandoned_abandoned_[28, 0, 0]_[30, 56, -32]_None_1.901_1_1",rigid,matte,0.236528883,matte,rigid,abandoned,abandoned,"[28, 0, 0]","[30, 56, -32]",None,1.901,1,1,0,3,5,5
610,1,1,9.829346907,"matte_rigid_uffizi_uffizi_[49, 0, 0]_[43, 54, 53]_None_1.589_1_1",rigid,matte,0.236659289,matte,rigid,uffizi,uffizi,"[49, 0, 0]","[43, 54, 53]",None,1.589,1,1,0,3,5,5
600,1,1,9.90006074,"matte_rigid_uffizi_uffizi_[85, 0, 0]_[31, 52, -42]_None_0.83_0_1",rigid,matte,0.239264201,matte,rigid,uffizi,uffizi,"[85, 0, 0]","[31, 52, -42]",None,0.83,0,1,0,3,5,5
736,1,1,9.904456204,"matte_rigid_gothicManor_gothicManor_[20, 0, 0]_[-35, 48, 0]_None_1.989_1_1",rigid,matte,0.239426118,matte,rigid,gothicManor,gothicManor,"[20, 0, 0]","[-35, 48, 0]",None,1.989,1,1,0,3,5,5
555,1,1,9.939210245,"matte_soft_galileo_galileo_[3, 0, 0]_[3, 0, 0]_DRAG_1.29_1_1",soft,matte,0.240706365,matte,soft,galileo,galileo,"[3, 0, 0]","[3, 0, 0]",DRAG,1.29,1,1,1,4,-5,-5
453,1,1,9.969033874,"matte_soft_royalEsp_royalEsp_[33, 0, 0]_[33, 0, 0]_TURBULENCE_1.64_2_1",soft,matte,0.24180499,matte,soft,royalEsp,royalEsp,"[33, 0, 0]","[33, 0, 0]",TURBULENCE,1.64,2,1,1,4,-5,-5
427,1,1,10.12075485,"matte_soft_uenoShrine_uenoShrine_[71, 0, 0]_[71, 0, 0]_WIND_1.962_1_1",soft,matte,0.247393992,matte,soft,uenoShrine,uenoShrine,"[71, 0, 0]","[71, 0, 0]",WIND,1.962,1,1,1,4,-5,-5
719,1,1,10.14677425,"matte_rigid_lobby_lobby_[13, 0, 0]_[-55, -46, 33]_None_1.955_1_1",rigid,matte,0.248352478,matte,rigid,lobby,lobby,"[13, 0, 0]","[-55, -46, 33]",None,1.955,1,1,0,3,5,5
750,1,1,10.16371783,"matte_rigid_galileo_galileo_[34, 0, 0]_[0, 56, -49]_None_1.053_0_1",rigid,matte,0.248976636,matte,rigid,galileo,galileo,"[34, 0, 0]","[0, 56, -49]",None,1.053,0,1,0,3,5,5
448,1,1,10.17326688,"matte_soft_royalEsp_royalEsp_[64, 0, 0]_[64, 0, 0]_VORTEX_1.392_1_1",soft,matte,0.249328397,matte,soft,royalEsp,royalEsp,"[64, 0, 0]","[64, 0, 0]",VORTEX,1.392,1,1,1,4,-5,-5
658,1,1,10.18521796,"matte_rigid_royalEsp_royalEsp_[21, 0, 0]_[-40, -30, 0]_None_1.52_1_1",rigid,matte,0.249768644,matte,rigid,royalEsp,royalEsp,"[21, 0, 0]","[-40, -30, 0]",None,1.52,1,1,0,3,5,5
428,1,1,10.25731239,"matte_soft_uenoShrine_uenoShrine_[7, 0, 0]_[7, 0, 0]_GUIDE_1.481_0_1",soft,matte,0.252424413,matte,soft,uenoShrine,uenoShrine,"[7, 0, 0]","[7, 0, 0]",GUIDE,1.481,0,1,1,4,-5,-5
417,1,1,10.28919928,"matte_soft_uffizi_uffizi_[17, 0, 0]_[17, 0, 0]_LENNARDJ_1.344_0_1",soft,matte,0.253599042,matte,soft,uffizi,uffizi,"[17, 0, 0]","[17, 0, 0]",LENNARDJ,1.344,0,1,1,4,-5,-5
693,1,1,10.30574134,"matte_rigid_machineShop_machineShop_[4, 0, 0]_[30, -54, -52]_None_1.336_0_1",rigid,matte,0.254208408,matte,rigid,machineShop,machineShop,"[4, 0, 0]","[30, -54, -52]",None,1.336,0,1,0,3,5,5
549,1,1,10.34023191,"matte_soft_galileo_galileo_[50, 0, 0]_[50, 0, 0]_FLUID_1.472_1_1",soft,matte,0.255478951,matte,soft,galileo,galileo,"[50, 0, 0]","[50, 0, 0]",FLUID,1.472,1,1,1,4,-5,-5
416,1,1,10.35904427,"matte_soft_uffizi_uffizi_[19, 0, 0]_[19, 0, 0]_GUIDE_1.328_0_1",soft,matte,0.256171949,matte,soft,uffizi,uffizi,"[19, 0, 0]","[19, 0, 0]",GUIDE,1.328,0,1,1,4,-5,-5
737,1,1,10.37667875,"matte_rigid_gothicManor_gothicManor_[16, 0, 0]_[48, 39, -38]_None_1.374_1_1",rigid,matte,0.256821556,matte,rigid,gothicManor,gothicManor,"[16, 0, 0]","[48, 39, -38]",None,1.374,1,1,0,3,5,5
668,1,1,10.38346796,"matte_rigid_rnl_rnl_[59, 0, 0]_[-34, 42, -50]_None_1.524_2_1",rigid,matte,0.257071653,matte,rigid,rnl,rnl,"[59, 0, 0]","[-34, 42, -50]",None,1.524,2,1,0,3,5,5
789,1,1,10.39658281,"matte_rigid_abandoned_abandoned_[42, 0, 0]_[38, 51, 46]_None_1.789_2_1",rigid,matte,0.25755477,matte,rigid,abandoned,abandoned,"[42, 0, 0]","[38, 51, 46]",None,1.789,2,1,0,3,5,5
662,1,1,10.45172869,"matte_rigid_rnl_rnl_[78, 0, 0]_[-41, 45, 27]_None_1.484_0_1",rigid,matte,0.259586199,matte,rigid,rnl,rnl,"[78, 0, 0]","[-41, 45, 27]",None,1.484,0,1,0,3,5,5
732,1,1,10.49503066,"matte_rigid_gothicManor_gothicManor_[33, 0, 0]_[-30, -48, 30]_None_1.679_1_1",rigid,matte,0.26118133,matte,rigid,gothicManor,gothicManor,"[33, 0, 0]","[-30, -48, 30]",None,1.679,1,1,0,3,5,5
446,1,1,10.52531225,"matte_soft_royalEsp_royalEsp_[70, 0, 0]_[70, 0, 0]_DRAG_1.672_1_1",soft,matte,0.262296824,matte,soft,royalEsp,royalEsp,"[70, 0, 0]","[70, 0, 0]",DRAG,1.672,1,1,1,4,-5,-5
659,1,1,10.52707616,"matte_rigid_royalEsp_royalEsp_[2, 0, 0]_[48, -49, 32]_None_1.36_0_1",rigid,matte,0.262361802,matte,rigid,royalEsp,royalEsp,"[2, 0, 0]","[48, -49, 32]",None,1.36,0,1,0,3,5,5
595,1,1,10.54237736,"matte_soft_abandoned_abandoned_[20, 0, 0]_[20, 0, 0]_WIND_1.114_0_1",soft,matte,0.262925458,matte,soft,abandoned,abandoned,"[20, 0, 0]","[20, 0, 0]",WIND,1.114,0,1,1,4,-5,-5
647,1,1,10.54596181,"matte_rigid_royalEsp_royalEsp_[70, 0, 0]_[0, -51, 0]_None_1.546_1_1",rigid,matte,0.2630575,matte,rigid,royalEsp,royalEsp,"[70, 0, 0]","[0, -51, 0]",None,1.546,1,1,0,3,5,5
469,1,1,10.66908374,"matte_soft_rnl_rnl_[56, 0, 0]_[56, 0, 0]_FORCE_0.828_0_1",soft,matte,0.267592988,matte,soft,rnl,rnl,"[56, 0, 0]","[56, 0, 0]",FORCE,0.828,0,1,1,4,-5,-5
537,1,1,10.67019,"matte_soft_gothicManor_gothicManor_[4, 0, 0]_[4, 0, 0]_VORTEX_1.473_1_1",soft,matte,0.26763374,matte,soft,gothicManor,gothicManor,"[4, 0, 0]","[4, 0, 0]",VORTEX,1.473,1,1,1,4,-5,-5
605,1,1,10.73184476,"matte_rigid_uffizi_uffizi_[69, 0, 0]_[42, 34, -28]_None_1.237_1_1",rigid,matte,0.26990494,matte,rigid,uffizi,uffizi,"[69, 0, 0]","[42, 34, -28]",None,1.237,1,1,0,3,5,5
735,1,1,10.74848723,"matte_rigid_gothicManor_gothicManor_[25, 0, 0]_[-54, 32, 28]_None_1.525_2_1",rigid,matte,0.270518005,matte,rigid,gothicManor,gothicManor,"[25, 0, 0]","[-54, 32, 28]",None,1.525,2,1,0,3,5,5
518,1,1,10.77140271,"matte_soft_lobby_lobby_[21, 0, 0]_[21, 0, 0]_CHARGE_0.868_0_1",soft,matte,0.271362151,matte,soft,lobby,lobby,"[21, 0, 0]","[21, 0, 0]",CHARGE,0.868,0,1,1,4,-5,-5
477,1,1,10.87347808,"matte_soft_rnl_rnl_[20, 0, 0]_[20, 0, 0]_VORTEX_1.12_0_1",soft,matte,0.275122339,matte,soft,rnl,rnl,"[20, 0, 0]","[20, 0, 0]",VORTEX,1.12,0,1,1,4,-5,-5
534,1,1,10.87598361,"matte_soft_gothicManor_gothicManor_[49, 0, 0]_[49, 0, 0]_FLUID_1.307_1_1",soft,matte,0.275214636,matte,soft,gothicManor,gothicManor,"[49, 0, 0]","[49, 0, 0]",FLUID,1.307,1,1,1,4,-5,-5
708,1,1,10.90387973,"matte_rigid_lobby_lobby_[63, 0, 0]_[49, -32, 33]_None_0.967_0_1",rigid,matte,0.276242256,matte,rigid,lobby,lobby,"[63, 0, 0]","[49, -32, 33]",None,0.967,0,1,0,3,5,5
767,1,1,10.91810214,"matte_rigid_castel_castel_[52, 0, 0]_[27, 51, -34]_None_1.848_1_1",rigid,matte,0.276766173,matte,rigid,castel,castel,"[52, 0, 0]","[27, 51, -34]",None,1.848,1,1,0,3,5,5
400,1,1,10.93634017,"matte_soft_uffizi_uffizi_[81, 0, 0]_[81, 0, 0]_FORCE_1.655_1_1",soft,matte,0.277438014,matte,soft,uffizi,uffizi,"[81, 0, 0]","[81, 0, 0]",FORCE,1.655,1,1,1,4,-5,-5
512,1,1,11.01285641,"matte_soft_lobby_lobby_[43, 0, 0]_[43, 0, 0]_DRAG_1.018_0_1",soft,matte,0.280256671,matte,soft,lobby,lobby,"[43, 0, 0]","[43, 0, 0]",DRAG,1.018,0,1,1,4,-5,-5
444,1,1,11.02468549,"matte_soft_royalEsp_royalEsp_[73, 0, 0]_[73, 0, 0]_WIND_0.872_0_1",soft,matte,0.280692423,matte,soft,royalEsp,royalEsp,"[73, 0, 0]","[73, 0, 0]",WIND,0.872,0,1,1,4,-5,-5
476,1,1,11.1085213,"matte_soft_rnl_rnl_[24, 0, 0]_[24, 0, 0]_WIND_1.473_0_1",soft,matte,0.283780714,matte,soft,rnl,rnl,"[24, 0, 0]","[24, 0, 0]",WIND,1.473,0,1,1,4,-5,-5
790,1,1,11.10878025,"matte_rigid_abandoned_abandoned_[42, 0, 0]_[-36, 53, 33]_None_1.838_2_1",rigid,matte,0.283790253,matte,rigid,abandoned,abandoned,"[42, 0, 0]","[-36, 53, 33]",None,1.838,2,1,0,3,5,5
589,1,1,11.13581391,"matte_soft_abandoned_abandoned_[54, 0, 0]_[54, 0, 0]_FORCE_1.644_1_1",soft,matte,0.284786102,matte,soft,abandoned,abandoned,"[54, 0, 0]","[54, 0, 0]",FORCE,1.644,1,1,1,4,-5,-5
641,1,1,11.14016984,"matte_rigid_royalEsp_royalEsp_[81, 0, 0]_[-57, 0, 28]_None_1.283_1_1",rigid,matte,0.284946563,matte,rigid,royalEsp,royalEsp,"[81, 0, 0]","[-57, 0, 28]",None,1.283,1,1,0,3,5,5
645,1,1,11.17327054,"matte_rigid_royalEsp_royalEsp_[70, 0, 0]_[50, -48, -45]_None_1.386_0_1",rigid,matte,0.286165906,matte,rigid,royalEsp,royalEsp,"[70, 0, 0]","[50, -48, -45]",None,1.386,0,1,0,3,5,5
402,1,1,11.17752649,"matte_soft_uffizi_uffizi_[8, 0, 0]_[8, 0, 0]_VORTEX_1.131_0_1",soft,matte,0.286322684,matte,soft,uffizi,uffizi,"[8, 0, 0]","[8, 0, 0]",VORTEX,1.131,0,1,1,4,-5,-5
794,1,1,11.19786267,"matte_rigid_abandoned_abandoned_[27, 0, 0]_[54, -38, 50]_None_1.765_2_1",rigid,matte,0.287071816,matte,rigid,abandoned,abandoned,"[27, 0, 0]","[54, -38, 50]",None,1.765,2,1,0,3,5,5
653,1,1,11.25179111,"matte_rigid_royalEsp_royalEsp_[50, 0, 0]_[41, 47, -53]_None_1.208_0_1",rigid,matte,0.289058398,matte,rigid,royalEsp,royalEsp,"[50, 0, 0]","[41, 47, -53]",None,1.208,0,1,0,3,5,5
456,1,1,11.28217175,"matte_soft_royalEsp_royalEsp_[27, 0, 0]_[27, 0, 0]_DRAG_0.926_0_1",soft,matte,0.290177541,matte,soft,royalEsp,royalEsp,"[27, 0, 0]","[27, 0, 0]",DRAG,0.926,0,1,1,4,-5,-5
677,1,1,11.32018977,"matte_rigid_rnl_rnl_[24, 0, 0]_[47, 0, 45]_None_1.127_0_1",rigid,matte,0.291578025,matte,rigid,rnl,rnl,"[24, 0, 0]","[47, 0, 45]",None,1.127,0,1,0,3,5,5
761,1,1,11.35968069,"matte_rigid_castel_castel_[8, 0, 0]_[51, 0, 29]_None_1.015_0_1",rigid,matte,0.293032767,matte,rigid,castel,castel,"[8, 0, 0]","[51, 0, 29]",None,1.015,0,1,0,3,5,5
450,1,1,11.36668616,"matte_soft_royalEsp_royalEsp_[53, 0, 0]_[53, 0, 0]_TURBULENCE_1.775_1_1",soft,matte,0.29329083,matte,soft,royalEsp,royalEsp,"[53, 0, 0]","[53, 0, 0]",TURBULENCE,1.775,1,1,1,4,-5,-5
714,1,1,11.36809581,"matte_rigid_lobby_lobby_[28, 0, 0]_[-40, 28, 0]_None_1.781_2_1",rigid,matte,0.293342757,matte,rigid,lobby,lobby,"[28, 0, 0]","[-40, 28, 0]",None,1.781,2,1,0,3,5,5
796,1,1,11.40475308,"matte_rigid_abandoned_abandoned_[2, 0, 0]_[-30, 0, 46]_None_1.038_0_1",rigid,matte,0.294693115,matte,rigid,abandoned,abandoned,"[2, 0, 0]","[-30, 0, 46]",None,1.038,0,1,0,3,5,5
538,1,1,11.41083598,"matte_soft_gothicManor_gothicManor_[4, 0, 0]_[4, 0, 0]_GUIDE_1.453_0_1",soft,matte,0.294917193,matte,soft,gothicManor,gothicManor,"[4, 0, 0]","[4, 0, 0]",GUIDE,1.453,0,1,1,4,-5,-5
701,1,1,11.50383246,"matte_rigid_lobby_lobby_[85, 0, 0]_[41, -53, -57]_None_1.92_1_1",rigid,matte,0.298342939,matte,rigid,lobby,lobby,"[85, 0, 0]","[41, -53, -57]",None,1.92,1,1,0,3,5,5
699,1,1,11.52066813,"matte_rigid_machineShop_machineShop_[13, 0, 0]_[0, -31, 50]_None_1.041_0_1",rigid,matte,0.298963121,matte,rigid,machineShop,machineShop,"[13, 0, 0]","[0, -31, 50]",None,1.041,0,1,0,3,5,5
783,1,1,11.56086582,"matte_rigid_abandoned_abandoned_[64, 0, 0]_[0, -45, 0]_None_1.288_0_1",rigid,matte,0.300443898,matte,rigid,abandoned,abandoned,"[64, 0, 0]","[0, -45, 0]",None,1.288,0,1,0,3,5,5
770,1,1,11.74451399,"matte_rigid_castel_castel_[47, 0, 0]_[33, -58, 0]_None_1.016_0_1",rigid,matte,0.307209015,matte,rigid,castel,castel,"[47, 0, 0]","[33, -58, 0]",None,1.016,0,1,0,3,5,5
678,1,1,11.76195116,"matte_rigid_rnl_rnl_[18, 0, 0]_[29, 43, -47]_None_1.678_2_1",rigid,matte,0.307851354,matte,rigid,rnl,rnl,"[18, 0, 0]","[29, 43, -47]",None,1.678,2,1,0,3,5,5
670,1,1,11.83152822,"matte_rigid_rnl_rnl_[52, 0, 0]_[56, -47, 41]_None_1.499_1_1",rigid,matte,0.31041439,matte,rigid,rnl,rnl,"[52, 0, 0]","[56, -47, 41]",None,1.499,1,1,0,3,5,5
683,1,1,11.83178109,"matte_rigid_machineShop_machineShop_[67, 0, 0]_[30, 38, 0]_None_1.764_1_1",rigid,matte,0.310423706,matte,rigid,machineShop,machineShop,"[67, 0, 0]","[30, 38, 0]",None,1.764,1,1,0,3,5,5
461,1,1,11.85428501,"matte_soft_rnl_rnl_[9, 0, 0]_[9, 0, 0]_FLUID_1.504_1_1",soft,matte,0.311252691,matte,soft,rnl,rnl,"[9, 0, 0]","[9, 0, 0]",FLUID,1.504,1,1,1,4,-5,-5
587,1,1,12.04433838,"matte_soft_abandoned_abandoned_[56, 0, 0]_[56, 0, 0]_FLUID_1.51_1_1",soft,matte,0.318253758,matte,soft,abandoned,abandoned,"[56, 0, 0]","[56, 0, 0]",FLUID,1.51,1,1,1,4,-5,-5
611,1,1,12.04591584,"matte_rigid_uffizi_uffizi_[47, 0, 0]_[0, 51, -36]_None_1.822_1_1",rigid,matte,0.318311868,matte,rigid,uffizi,uffizi,"[47, 0, 0]","[0, 51, -36]",None,1.822,1,1,0,3,5,5
514,1,1,12.07533657,"matte_soft_lobby_lobby_[34, 0, 0]_[34, 0, 0]_LENNARDJ_1.891_1_1",soft,matte,0.31939565,matte,soft,lobby,lobby,"[34, 0, 0]","[34, 0, 0]",LENNARDJ,1.891,1,1,1,4,-5,-5
727,1,1,12.08369572,"matte_rigid_gothicManor_gothicManor_[39, 0, 0]_[-50, -49, 31]_None_1.937_1_1",rigid,matte,0.319703579,matte,rigid,gothicManor,gothicManor,"[39, 0, 0]","[-50, -49, 31]",None,1.937,1,1,0,3,5,5
572,1,1,12.14209698,"matte_soft_castel_castel_[3, 0, 0]_[3, 0, 0]_FORCE_1.646_1_1",soft,matte,0.321854928,matte,soft,castel,castel,"[3, 0, 0]","[3, 0, 0]",FORCE,1.646,1,1,1,4,-5,-5
606,1,1,12.15451565,"matte_rigid_uffizi_uffizi_[58, 0, 0]_[-32, -55, -49]_None_1.933_1_1",rigid,matte,0.322312399,matte,rigid,uffizi,uffizi,"[58, 0, 0]","[-32, -55, -49]",None,1.933,1,1,0,3,5,5
535,1,1,12.1871378,"matte_soft_gothicManor_gothicManor_[44, 0, 0]_[44, 0, 0]_WIND_1.781_1_1",soft,matte,0.323514114,matte,soft,gothicManor,gothicManor,"[44, 0, 0]","[44, 0, 0]",WIND,1.781,1,1,1,4,-5,-5
499,1,1,12.19188264,"matte_soft_machineShop_machineShop_[14, 0, 0]_[14, 0, 0]_MAGNET_1.959_1_1",soft,matte,0.323688901,matte,soft,machineShop,machineShop,"[14, 0, 0]","[14, 0, 0]",MAGNET,1.959,1,1,1,4,-5,-5
710,1,1,12.19446304,"matte_rigid_lobby_lobby_[54, 0, 0]_[-28, 41, -37]_None_1.037_0_1",rigid,matte,0.323783956,matte,rigid,lobby,lobby,"[54, 0, 0]","[-28, 41, -37]",None,1.037,0,1,0,3,5,5
692,1,1,12.20066004,"matte_rigid_machineShop_machineShop_[45, 0, 0]_[43, 35, 48]_None_0.851_0_1",rigid,matte,0.324012238,matte,rigid,machineShop,machineShop,"[45, 0, 0]","[43, 35, 48]",None,0.851,0,1,0,3,5,5
753,1,1,12.32140275,"matte_rigid_galileo_galileo_[24, 0, 0]_[44, -42, 39]_None_1.762_2_1",rigid,matte,0.328460082,matte,rigid,galileo,galileo,"[24, 0, 0]","[44, -42, 39]",None,1.762,2,1,0,3,5,5
623,1,1,12.33216127,"matte_rigid_uenoShrine_uenoShrine_[78, 0, 0]_[56, -33, -30]_None_1.854_2_1",rigid,matte,0.328856398,matte,rigid,uenoShrine,uenoShrine,"[78, 0, 0]","[56, -33, -30]",None,1.854,2,1,0,3,5,5
734,1,1,12.36704748,"matte_rigid_gothicManor_gothicManor_[26, 0, 0]_[34, 49, 57]_None_1.423_0_1",rigid,matte,0.330141514,matte,rigid,gothicManor,gothicManor,"[26, 0, 0]","[34, 49, 57]",None,1.423,0,1,0,3,5,5
742,1,1,12.39010891,"matte_rigid_galileo_galileo_[69, 0, 0]_[34, -32, 44]_None_1.971_1_1",rigid,matte,0.330991036,matte,rigid,galileo,galileo,"[69, 0, 0]","[34, -32, 44]",None,1.971,1,1,0,3,5,5
762,1,1,12.50318638,"matte_rigid_castel_castel_[78, 0, 0]_[-28, 56, 31]_None_0.9_0_1",rigid,matte,0.335156513,matte,rigid,castel,castel,"[78, 0, 0]","[-28, 56, 31]",None,0.9,0,1,0,3,5,5
644,1,1,12.52259627,"matte_rigid_royalEsp_royalEsp_[78, 0, 0]_[-54, 0, -47]_None_1.107_0_1",rigid,matte,0.335871523,matte,rigid,royalEsp,royalEsp,"[78, 0, 0]","[-54, 0, -47]",None,1.107,0,1,0,3,5,5
435,1,1,12.57538288,"matte_soft_uenoShrine_uenoShrine_[48, 0, 0]_[48, 0, 0]_LENNARDJ_1.104_0_1",soft,matte,0.337816043,matte,soft,uenoShrine,uenoShrine,"[48, 0, 0]","[48, 0, 0]",LENNARDJ,1.104,0,1,1,4,-5,-5
590,1,1,12.59386505,"matte_soft_abandoned_abandoned_[48, 0, 0]_[48, 0, 0]_GUIDE_1.012_0_1",soft,matte,0.338496877,matte,soft,abandoned,abandoned,"[48, 0, 0]","[48, 0, 0]",GUIDE,1.012,0,1,1,4,-5,-5
552,1,1,12.61396763,"matte_soft_galileo_galileo_[35, 0, 0]_[35, 0, 0]_LENNARDJ_1.079_0_1",soft,matte,0.339237404,matte,soft,galileo,galileo,"[35, 0, 0]","[35, 0, 0]",LENNARDJ,1.079,0,1,1,4,-5,-5
486,1,1,12.6183437,"matte_soft_machineShop_machineShop_[74, 0, 0]_[74, 0, 0]_LENNARDJ_0.962_0_1",soft,matte,0.339398606,matte,soft,machineShop,machineShop,"[74, 0, 0]","[74, 0, 0]",LENNARDJ,0.962,0,1,1,4,-5,-5
786,1,1,12.63116759,"matte_rigid_abandoned_abandoned_[57, 0, 0]_[-51, -42, -35]_None_1.987_1_1",rigid,matte,0.339871005,matte,rigid,abandoned,abandoned,"[57, 0, 0]","[-51, -42, -35]",None,1.987,1,1,0,3,5,5
773,1,1,12.63754839,"matte_rigid_castel_castel_[44, 0, 0]_[54, 55, 52]_None_1.172_0_1",rigid,matte,0.340106057,matte,rigid,castel,castel,"[44, 0, 0]","[54, 55, 52]",None,1.172,0,1,0,3,5,5
739,1,1,12.68485675,"matte_rigid_gothicManor_gothicManor_[10, 0, 0]_[0, -29, -46]_None_1.11_0_1",rigid,matte,0.341848773,matte,rigid,gothicManor,gothicManor,"[10, 0, 0]","[0, -29, -46]",None,1.11,0,1,0,3,5,5
520,1,1,12.71205851,"matte_soft_gothicManor_gothicManor_[88, 0, 0]_[88, 0, 0]_MAGNET_1.108_0_1",soft,matte,0.342850814,matte,soft,gothicManor,gothicManor,"[88, 0, 0]","[88, 0, 0]",MAGNET,1.108,0,1,1,4,-5,-5
413,1,1,12.73110595,"matte_soft_uffizi_uffizi_[25, 0, 0]_[25, 0, 0]_GUIDE_1.561_2_1",soft,matte,0.343552472,matte,soft,uffizi,uffizi,"[25, 0, 0]","[25, 0, 0]",GUIDE,1.561,2,1,1,4,-5,-5
414,1,1,12.74970933,"matte_soft_uffizi_uffizi_[22, 0, 0]_[22, 0, 0]_DRAG_1.898_1_1",soft,matte,0.344237771,matte,soft,uffizi,uffizi,"[22, 0, 0]","[22, 0, 0]",DRAG,1.898,1,1,1,4,-5,-5
797,1,1,12.75037923,"matte_rigid_abandoned_abandoned_[13, 0, 0]_[43, -33, -42]_None_1.158_0_1",rigid,matte,0.344262449,matte,rigid,abandoned,abandoned,"[13, 0, 0]","[43, -33, -42]",None,1.158,0,1,0,3,5,5
608,1,1,12.82197766,"matte_rigid_uffizi_uffizi_[53, 0, 0]_[0, -48, 43]_None_1.373_0_1",rigid,matte,0.346899947,matte,rigid,uffizi,uffizi,"[53, 0, 0]","[0, -48, 43]",None,1.373,0,1,0,3,5,5
782,1,1,12.84257941,"matte_rigid_abandoned_abandoned_[68, 0, 0]_[0, 0, 45]_None_1.724_2_1",rigid,matte,0.347658861,matte,rigid,abandoned,abandoned,"[68, 0, 0]","[0, 0, 45]",None,1.724,2,1,0,3,5,5
779,1,1,12.84268762,"matte_rigid_castel_castel_[0, 0, 0]_[-33, -49, -45]_None_1.528_2_1",rigid,matte,0.347662848,matte,rigid,castel,castel,"[0, 0, 0]","[-33, -49, -45]",None,1.528,2,1,0,3,5,5
788,1,1,12.85485374,"matte_rigid_abandoned_abandoned_[46, 0, 0]_[54, -47, 36]_None_1.144_0_1",rigid,matte,0.348111015,matte,rigid,abandoned,abandoned,"[46, 0, 0]","[54, -47, 36]",None,1.144,0,1,0,3,5,5
791,1,1,12.85689333,"matte_rigid_abandoned_abandoned_[4, 0, 0]_[0, 54, 49]_None_1.962_1_1",rigid,matte,0.348186149,matte,rigid,abandoned,abandoned,"[4, 0, 0]","[0, 54, 49]",None,1.962,1,1,0,3,5,5
447,1,1,12.88113407,"matte_soft_royalEsp_royalEsp_[66, 0, 0]_[66, 0, 0]_LENNARDJ_1.914_1_1",soft,matte,0.349079114,matte,soft,royalEsp,royalEsp,"[66, 0, 0]","[66, 0, 0]",LENNARDJ,1.914,1,1,1,4,-5,-5
781,1,1,12.89378772,"matte_rigid_abandoned_abandoned_[76, 0, 0]_[0, 41, -39]_None_1.49_1_1",rigid,matte,0.349545241,matte,rigid,abandoned,abandoned,"[76, 0, 0]","[0, 41, -39]",None,1.49,1,1,0,3,5,5
